collected_at,metric_timestamp,metric_name,service,instance,labels,value,network_topology,cluster_nodes,load_rps
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,customers-service,10.42.0.186:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.0.186:8080', 'job': 'spring-petclinic'}",0.0004211590296495957,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,api-gateway,10.42.0.187:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.0.187:8080', 'job': 'spring-petclinic'}",0.0002526954177897574,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,visits-service,10.42.1.122:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.1.122:8080', 'job': 'spring-petclinic'}",0.00047404598246029864,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,vets-service,10.42.1.123:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.1.123:8080', 'job': 'spring-petclinic'}",0.0004725897920604915,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,vets-service,10.42.1.124:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.1.124:8080', 'job': 'spring-petclinic'}",0.00031690698779908097,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,visits-service,10.42.1.125:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.1.125:8080', 'job': 'spring-petclinic'}",0.0003156565656565657,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,customers-service,10.42.1.126:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.1.126:8080', 'job': 'spring-petclinic'}",0.0003155569580309246,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.865000+00:00,process_cpu_usage,api-gateway,10.42.1.131:8080,"{'__name__': 'process_cpu_usage', 'instance': '10.42.1.131:8080', 'job': 'spring-petclinic'}",0.0003965421524308034,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.868000+00:00,system_cpu_usage,customers-service,10.42.0.186:8080,"{'__name__': 'system_cpu_usage', 'instance': '10.42.0.186:8080', 'job': 'spring-petclinic'}",0.00048059978097885603,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.868000+00:00,system_cpu_usage,api-gateway,10.42.0.187:8080,"{'__name__': 'system_cpu_usage', 'instance': '10.42.0.187:8080', 'job': 'spring-petclinic'}",0.0003159716957290877,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.868000+00:00,system_cpu_usage,visits-service,10.42.1.122:8080,"{'__name__': 'system_cpu_usage', 'instance': '10.42.1.122:8080', 'job': 'spring-petclinic'}",0.00047365884490795606,same_network,3,300
2026-07-24T22:58:14.860857+00:00,2026-07-24T22:58:14.868000+00:00,system_cpu_usage,vets-service,10.42.1.123:8080,"{'__name__': 'system_cpu_usage', 'instance': '10.42.1.123:8080', 'job': 'spring-petclinic'}",0.0007113122243226213,same_network,3,300
