collected_at,metric_timestamp,metric_name,service,instance,labels,value,network_topology,cluster_nodes,load_rps
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",25165824,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",58720256,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Old Gen', 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",51104768,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Old Gen', 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",53501440,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Old Gen', 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",45118464,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Old Gen', 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",49572864,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Old Gen', 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",48997376,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Old Gen', 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",43762688,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Survivor Space', 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",11247464,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Survivor Space', 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",9565280,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Survivor Space', 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",14600200,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Survivor Space', 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",9216920,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Survivor Space', 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",11063072,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'G1 Survivor Space', 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",16486896,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'Survivor Space', 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",2102008,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'heap', 'id': 'Tenured Gen', 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",74258472,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",1412608,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",1393920,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",1413504,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",1414016,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",1405312,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",1403264,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",1416448,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",11155072,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",11044992,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",9908992,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",8451456,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",7670400,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",7624832,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",8713344,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",25926272,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",24272768,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",25694848,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",23214976,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",21788032,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",20788352,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",24313472,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",11473240,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",9008944,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",11473824,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",11351512,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",11282264,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",11282176,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",11351960,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",89353360,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",72062248,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",89304920,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",87204720,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",86222440,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",86185688,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.590000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.93:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.93:8080', 'job': 'spring-petclinic'}",88017592,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.600000+00:00,jvm_memory_committed_bytes,api-gateway,10.42.0.157:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'Eden Space', 'instance': '10.42.0.157:8080', 'job': 'spring-petclinic'}",37027840,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.600000+00:00,jvm_memory_committed_bytes,customers-service,10.42.0.156:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.0.156:8080', 'job': 'spring-petclinic'}",184549376,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.600000+00:00,jvm_memory_committed_bytes,customers-service,10.42.0.158:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.0.158:8080', 'job': 'spring-petclinic'}",155189248,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.600000+00:00,jvm_memory_committed_bytes,vets-service,10.42.1.90:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.90:8080', 'job': 'spring-petclinic'}",230686720,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.600000+00:00,jvm_memory_committed_bytes,visits-service,10.42.1.91:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.91:8080', 'job': 'spring-petclinic'}",150994944,same_network,3,6
2026-07-22T21:35:18.560759+00:00,2026-07-22T21:35:18.600000+00:00,jvm_memory_committed_bytes,visits-service,10.42.1.92:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.92:8080', 'job': 'spring-petclinic'}",138412032,same_network,3,6
