collected_at,trace_id,start_timestamp,total_duration_ms,spans_count,unique_services_count,services_list,has_error,root_http_method,root_http_path,root_http_status,db_query_count,db_total_duration_ms,internal_calls_count
2026-07-31T15:25:35.939645+00:00,2d0ed067af22f55d,2026-07-31T15:25:38.145599+00:00,25.728,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,311b6216d411e8e8,2026-07-31T15:25:36.989164+00:00,45.756,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,cbde0feeefe52ea5,2026-07-31T15:25:38.133585+00:00,26.929,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,16ddc8644a61160d,2026-07-31T15:25:38.129801+00:00,26.863,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,bd83376053892c78,2026-07-31T15:25:38.117335+00:00,22.396,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,4932cac145e97ffb,2026-07-31T15:25:38.117830+00:00,67.438,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,1bb60fc1f1a86aea,2026-07-31T15:25:38.111610+00:00,22.468,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,78d6951b822a47db,2026-07-31T15:25:36.973064+00:00,293.991,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,297.87,1
2026-07-31T15:25:35.939645+00:00,a5e3a3c470e77d1d,2026-07-31T15:25:36.961999+00:00,64.244,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,099aa3af34ee4c1f,2026-07-31T15:25:38.107306+00:00,28.251,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,80e9344457c197d6,2026-07-31T15:25:38.092280+00:00,72.456,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,72.456,1
2026-07-31T15:25:35.939645+00:00,77b5ea45ec71d60a,2026-07-31T15:25:36.950325+00:00,294.925,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,297.682,1
2026-07-31T15:25:35.939645+00:00,2e3e1cce0733a104,2026-07-31T15:25:36.945014+00:00,79.106,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,3f4e3ff2a765f0cb,2026-07-31T15:25:38.073808+00:00,43.683,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,788b2db29f08a260,2026-07-31T15:25:36.906105+00:00,347.461,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,321.962,1
2026-07-31T15:25:35.939645+00:00,d0dafaba19abfd6d,2026-07-31T15:25:36.867356+00:00,377.299,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,316.195,1
2026-07-31T15:25:35.939645+00:00,c48ddb2dadb1bd64,2026-07-31T15:25:36.894552+00:00,349.522,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,316.524,1
2026-07-31T15:25:35.939645+00:00,6135662fcd49a327,2026-07-31T15:25:38.065614+00:00,72.96,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,72.96,1
2026-07-31T15:25:35.939645+00:00,24b43177786138d3,2026-07-31T15:25:38.045298+00:00,112.856,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,103.226,1
2026-07-31T15:25:35.939645+00:00,b0111baafccc9816,2026-07-31T15:25:36.912128+00:00,326.842,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,329.147,1
2026-07-31T15:25:35.939645+00:00,fd00cb755b996788,2026-07-31T15:25:38.039609+00:00,23.816,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,efe2921704d1946c,2026-07-31T15:25:38.034261+00:00,69.661,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,64.486,1
2026-07-31T15:25:35.939645+00:00,5847ef73f7d2f14e,2026-07-31T15:25:36.900933+00:00,84.056,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,bbe6cf4c9368f756,2026-07-31T15:25:38.028022+00:00,25.059,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,cb5f9c5b340bb645,2026-07-31T15:25:38.022397+00:00,19.303,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,6dc7ea4cf00b8c91,2026-07-31T15:25:38.017926+00:00,22.163,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,b1d346333ca215c5,2026-07-31T15:25:36.872570+00:00,111.341,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,4e30455aae82ee89,2026-07-31T15:25:36.877935+00:00,107.351,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,0a0c73f24f43f174,2026-07-31T15:25:38.011483+00:00,194.368,2,1,api-gateway,False,GET,/api/customer/owners,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,989ff0065cdcbb54,2026-07-31T15:25:38.006584+00:00,31.939,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,256a47759056e5c1,2026-07-31T15:25:38.001056+00:00,28.113,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,fdde7fb4525b5a9d,2026-07-31T15:25:37.995929+00:00,153.906,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,6d88b146389d4f22,2026-07-31T15:25:37.989767+00:00,34.42,2,1,api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,1f357d7e2ed35d70,2026-07-31T15:25:37.983862+00:00,223.74,2,1,api-gateway,False,GET,/api/customer/owners,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,f9e8b86dfec6ee39,2026-07-31T15:25:37.978531+00:00,83.759,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,78.98,1
2026-07-31T15:25:35.939645+00:00,ecec380aee911a0a,2026-07-31T15:25:37.972399+00:00,82.631,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,74.782,1
2026-07-31T15:25:35.939645+00:00,56574ff279fe4985,2026-07-31T15:25:37.967107+00:00,152.667,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,05fc51a8e873cb05,2026-07-31T15:25:37.965552+00:00,197.339,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,193.867,1
2026-07-31T15:25:35.939645+00:00,0c2ef7ac5f374567,2026-07-31T15:25:36.839008+00:00,394.384,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,406.169,1
2026-07-31T15:25:35.939645+00:00,efba3b93834b18e2,2026-07-31T15:25:37.956352+00:00,24.776,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,400902210749111a,2026-07-31T15:25:37.952548+00:00,216.254,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,208.455,1
2026-07-31T15:25:35.939645+00:00,09708f4a69443d7f,2026-07-31T15:25:36.833844+00:00,79.892,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,da0331239d484df9,2026-07-31T15:25:36.828181+00:00,85.436,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,033f7b11dcc5bd51,2026-07-31T15:25:37.945193+00:00,29.508,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,d77b8b07e1b99cee,2026-07-31T15:25:37.943389+00:00,76.058,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,76.058,1
2026-07-31T15:25:35.939645+00:00,4cf1c027aa45aa5c,2026-07-31T15:25:37.942172+00:00,192.811,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,192.811,1
2026-07-31T15:25:35.939645+00:00,fc76ca671d89f063,2026-07-31T15:25:36.811257+00:00,426.069,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,438.445,1
2026-07-31T15:25:35.939645+00:00,b54dac2090360e7f,2026-07-31T15:25:37.934957+00:00,72.251,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,69.75,1
2026-07-31T15:25:35.939645+00:00,6581ffe7fc472813,2026-07-31T15:25:37.932764+00:00,165.978,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,1ebd6bb20a4e1a0a,2026-07-31T15:25:37.927983+00:00,241.952,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,230.882,1
2026-07-31T15:25:35.939645+00:00,d288b6e2cd078185,2026-07-31T15:25:37.928575+00:00,213.397,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,202.025,1
2026-07-31T15:25:35.939645+00:00,608d2b36c7ee8671,2026-07-31T15:25:37.922567+00:00,28.634,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,39738887521e1a2f,2026-07-31T15:25:36.805982+00:00,405.14,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,420.108,1
2026-07-31T15:25:35.939645+00:00,d6931a92838f5b53,2026-07-31T15:25:36.794689+00:00,41.159,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,b079e7eec415009f,2026-07-31T15:25:37.905170+00:00,79.55,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,72.41,1
2026-07-31T15:25:35.939645+00:00,8921759dbfad84e3,2026-07-31T15:25:37.902319+00:00,84.523,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,84.523,1
2026-07-31T15:25:35.939645+00:00,07d516d246e1be29,2026-07-31T15:25:36.784181+00:00,438.492,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,457.923,1
2026-07-31T15:25:35.939645+00:00,aeeab202ce7be0ee,2026-07-31T15:25:37.889504+00:00,89.81,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,78.586,1
2026-07-31T15:25:35.939645+00:00,f2df74f70d6967ea,2026-07-31T15:25:37.885185+00:00,152.994,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,e9203e4db0bf93f2,2026-07-31T15:25:37.878601+00:00,217.572,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,211.212,1
2026-07-31T15:25:35.939645+00:00,4c79df9e7e6d73c7,2026-07-31T15:25:37.874433+00:00,220.497,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,212.719,1
2026-07-31T15:25:35.939645+00:00,7112553d3fe06c54,2026-07-31T15:25:37.877812+00:00,227.858,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,226.099,1
2026-07-31T15:25:35.939645+00:00,a0e91aac23cc54b9,2026-07-31T15:25:36.756916+00:00,37.012,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,b984e526ec5c1c97,2026-07-31T15:25:37.864291+00:00,164.279,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,14bf6140baf081b6,2026-07-31T15:25:37.854606+00:00,232.706,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,222.333,1
2026-07-31T15:25:35.939645+00:00,2b50fa18c03e9405,2026-07-31T15:25:37.862124+00:00,416.042,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,415.271,1
2026-07-31T15:25:35.939645+00:00,b2414e5119034792,2026-07-31T15:25:37.859640+00:00,227.229,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,224.858,1
2026-07-31T15:25:35.939645+00:00,671b0ab0d11df3b8,2026-07-31T15:25:37.846588+00:00,156.604,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,0af6f0a11f25754d,2026-07-31T15:25:37.846753+00:00,406.763,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,406.137,1
2026-07-31T15:25:35.939645+00:00,8bbff1def60293e6,2026-07-31T15:25:37.840144+00:00,29.586,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,b39762e1a36dff56,2026-07-31T15:25:37.823292+00:00,89.324,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,73.211,1
2026-07-31T15:25:35.939645+00:00,a16ed430589b3470,2026-07-31T15:25:37.836686+00:00,22.798,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,a16499b4c215be25,2026-07-31T15:25:37.833826+00:00,225.391,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,222.95,1
2026-07-31T15:25:35.939645+00:00,09d108c5bf749aa3,2026-07-31T15:25:36.706442+00:00,37.047,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,3060902332282421,2026-07-31T15:25:37.824331+00:00,382.801,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,381.888,1
2026-07-31T15:25:35.939645+00:00,245bda1e577adf9b,2026-07-31T15:25:37.820249+00:00,70.856,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,68.602,1
2026-07-31T15:25:35.939645+00:00,b0f5bd04ef6f6b77,2026-07-31T15:25:37.817426+00:00,226.897,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,226.897,1
2026-07-31T15:25:35.939645+00:00,7fdc56defadf8e05,2026-07-31T15:25:37.809068+00:00,28.085,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,fb712da45918c168,2026-07-31T15:25:37.801582+00:00,75.248,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,66.612,1
2026-07-31T15:25:35.939645+00:00,9e7837193129fe95,2026-07-31T15:25:37.795216+00:00,38.42,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,61be77fbe7fd8097,2026-07-31T15:25:37.799514+00:00,412.25,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,411.572,1
2026-07-31T15:25:35.939645+00:00,fe6457369ff6fd44,2026-07-31T15:25:37.789047+00:00,149.698,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,ea30659c40708a4a,2026-07-31T15:25:37.792481+00:00,231.449,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,225.474,1
2026-07-31T15:25:35.939645+00:00,afda2dcaeaa09ced,2026-07-31T15:25:37.783997+00:00,407.261,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,406.342,1
2026-07-31T15:25:35.939645+00:00,ddd11dd01273adcd,2026-07-31T15:25:37.778117+00:00,152.253,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,dfa5873e53abf2a4,2026-07-31T15:25:36.667233+00:00,38.387,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,0e09449ecf5b4633,2026-07-31T15:25:37.772792+00:00,137.769,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,daf37f40ce6adffb,2026-07-31T15:25:37.767720+00:00,23.676,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,a335ad7c3628b12c,2026-07-31T15:25:37.762454+00:00,28.115,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,52c2e24eb5c61216,2026-07-31T15:25:36.656208+00:00,49.709,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,bbaa112134bac3ee,2026-07-31T15:25:37.759850+00:00,194.299,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,190.869,1
2026-07-31T15:25:35.939645+00:00,ccb546184aef638d,2026-07-31T15:25:37.750304+00:00,84.914,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,73.55,1
2026-07-31T15:25:35.939645+00:00,828d7a8a75929933,2026-07-31T15:25:37.751601+00:00,415.445,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,414.648,1
2026-07-31T15:25:35.939645+00:00,41baa3bbbab05d5e,2026-07-31T15:25:37.744897+00:00,218.674,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,210.058,1
2026-07-31T15:25:35.939645+00:00,6345f901acd5892f,2026-07-31T15:25:36.638968+00:00,29.967,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,6a542c3a05cb261a,2026-07-31T15:25:37.739433+00:00,136.524,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,9c207b086b4b3e65,2026-07-31T15:25:37.737833+00:00,78.211,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,72.403,1
2026-07-31T15:25:35.939645+00:00,f5d0aa980a4cc8f7,2026-07-31T15:25:36.633604+00:00,35.477,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,1ed9635c329800d3,2026-07-31T15:25:37.729087+00:00,68.049,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,62.146,1
2026-07-31T15:25:35.939645+00:00,6116fb93793aafc8,2026-07-31T15:25:37.726542+00:00,58.908,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,58.908,1
2026-07-31T15:25:35.939645+00:00,d18ff9d086842057,2026-07-31T15:25:37.725134+00:00,423.798,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,422.66,1
2026-07-31T15:25:35.939645+00:00,ac65de6bf04c4730,2026-07-31T15:25:37.723360+00:00,379.575,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,378.608,1
2026-07-31T15:25:35.939645+00:00,2aa4b1da15642c37,2026-07-31T15:25:37.723275+00:00,379.404,4,2,vets-service|api-gateway,False,GET,/api/vet/vets,200,1,378.206,1
2026-07-31T15:25:35.939645+00:00,763f15fe1b45f5ce,2026-07-31T15:25:37.717687+00:00,212.373,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,203.555,1
2026-07-31T15:25:35.939645+00:00,98f8522541611e37,2026-07-31T15:25:37.714663+00:00,190.14,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,188.54,1
2026-07-31T15:25:35.939645+00:00,779d98c4c9570914,2026-07-31T15:25:37.707665+00:00,21.132,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,9f2ec70e6f125c8e,2026-07-31T15:25:37.700027+00:00,186.913,4,2,customers-service|api-gateway,False,GET,/api/customer/owners,200,1,181.508,1
2026-07-31T15:25:35.939645+00:00,14ceb09167cc55c2,2026-07-31T15:25:37.697671+00:00,91.862,4,2,customers-service|api-gateway,False,GET,/api/customer/owners/1,200,1,79.433,1
2026-07-31T15:25:35.939645+00:00,27ab0e8fba53636e,2026-07-31T15:25:37.687636+00:00,149.661,2,1,api-gateway,False,GET,/api/vet/vets,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,e6a63d939c78fd4b,2026-07-31T15:25:37.689531+00:00,20.982,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,6dfb3be2c2cb6829,2026-07-31T15:25:36.577858+00:00,56.789,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
2026-07-31T15:25:35.939645+00:00,a1a87e253953d209,2026-07-31T15:25:37.678562+00:00,27.681,3,2,visits-service|api-gateway,False,GET,/api/visit/owners/1/pets/1/visits,200,0,0.0,1
