collected_at,metric_timestamp,metric_name,service,instance,labels,value,network_topology,cluster_nodes,load_rps
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.176:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.0.176:8080', 'job': 'spring-petclinic'}",1421440,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,api-gateway,10.42.1.103:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.103:8080', 'job': 'spring-petclinic'}",1391744,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.104:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.104:8080', 'job': 'spring-petclinic'}",1414272,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.105:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.105:8080', 'job': 'spring-petclinic'}",1403008,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.1.106:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.106:8080', 'job': 'spring-petclinic'}",1416064,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.107:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.107:8080', 'job': 'spring-petclinic'}",1418880,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.108:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-nmethods'"", 'instance': '10.42.1.108:8080', 'job': 'spring-petclinic'}",1402752,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.176:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.0.176:8080', 'job': 'spring-petclinic'}",19622912,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,api-gateway,10.42.1.103:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.103:8080', 'job': 'spring-petclinic'}",17008384,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.104:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.104:8080', 'job': 'spring-petclinic'}",19136000,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.105:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.105:8080', 'job': 'spring-petclinic'}",17092992,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.1.106:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.106:8080', 'job': 'spring-petclinic'}",19391872,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.107:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.107:8080', 'job': 'spring-petclinic'}",17192960,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.108:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'non-profiled nmethods'"", 'instance': '10.42.1.108:8080', 'job': 'spring-petclinic'}",16310144,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.176:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.0.176:8080', 'job': 'spring-petclinic'}",23417984,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,api-gateway,10.42.1.103:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.103:8080', 'job': 'spring-petclinic'}",21828480,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.104:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.104:8080', 'job': 'spring-petclinic'}",24321280,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.105:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.105:8080', 'job': 'spring-petclinic'}",21823872,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.1.106:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.106:8080', 'job': 'spring-petclinic'}",23213568,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.107:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.107:8080', 'job': 'spring-petclinic'}",22018176,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.108:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': ""CodeHeap 'profiled nmethods'"", 'instance': '10.42.1.108:8080', 'job': 'spring-petclinic'}",21118080,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.176:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.0.176:8080', 'job': 'spring-petclinic'}",11499440,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,api-gateway,10.42.1.103:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.103:8080', 'job': 'spring-petclinic'}",9069160,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.104:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.104:8080', 'job': 'spring-petclinic'}",11411328,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.105:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.105:8080', 'job': 'spring-petclinic'}",11339072,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.1.106:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.106:8080', 'job': 'spring-petclinic'}",11509776,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.107:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.107:8080', 'job': 'spring-petclinic'}",11406632,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.108:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Compressed Class Space', 'instance': '10.42.1.108:8080', 'job': 'spring-petclinic'}",11333712,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.0.176:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.0.176:8080', 'job': 'spring-petclinic'}",90832744,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,api-gateway,10.42.1.103:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.103:8080', 'job': 'spring-petclinic'}",73740968,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.104:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.104:8080', 'job': 'spring-petclinic'}",89885384,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.105:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.105:8080', 'job': 'spring-petclinic'}",88875672,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,customers-service,10.42.1.106:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.106:8080', 'job': 'spring-petclinic'}",90994688,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,vets-service,10.42.1.107:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.107:8080', 'job': 'spring-petclinic'}",89915296,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.108000+00:00,jvm_memory_used_bytes,visits-service,10.42.1.108:8080,"{'__name__': 'jvm_memory_used_bytes', 'area': 'nonheap', 'id': 'Metaspace', 'instance': '10.42.1.108:8080', 'job': 'spring-petclinic'}",88837736,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.112000+00:00,jvm_memory_committed_bytes,api-gateway,10.42.1.103:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'Eden Space', 'instance': '10.42.1.103:8080', 'job': 'spring-petclinic'}",41943040,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.112000+00:00,jvm_memory_committed_bytes,customers-service,10.42.0.176:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.0.176:8080', 'job': 'spring-petclinic'}",247463936,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.112000+00:00,jvm_memory_committed_bytes,vets-service,10.42.1.104:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.104:8080', 'job': 'spring-petclinic'}",205520896,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.112000+00:00,jvm_memory_committed_bytes,visits-service,10.42.1.105:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.105:8080', 'job': 'spring-petclinic'}",239075328,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.112000+00:00,jvm_memory_committed_bytes,customers-service,10.42.1.106:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.106:8080', 'job': 'spring-petclinic'}",230686720,same_network,3,120
2026-07-23T22:39:10.093238+00:00,2026-07-23T22:39:10.112000+00:00,jvm_memory_committed_bytes,vets-service,10.42.1.107:8080,"{'__name__': 'jvm_memory_committed_bytes', 'area': 'heap', 'id': 'G1 Eden Space', 'instance': '10.42.1.107:8080', 'job': 'spring-petclinic'}",176160768,same_network,3,120
